Column Name,Data Type in Teradata Base Tables,Data Type in Teradata API_PRVDR_PROFILE View,Data Type in Kafka Connect,Data Type in Materialize Server,Data Type in PostgreSQL Bridge DB,Data Type in Hasura GraphQL
PTA_DOLLAR_AMT,"decimal(22,2)",FLOAT,,,,
PTB_DOLLAR_AMT,"decimal(22,2)",FLOAT,,,,
PTC_DOLLAR_AMT,"decimal(22,2)",FLOAT,,,,
PTD_DOLLAR_AMT,"decimal(22,2)",FLOAT,,,,
TOT_PTA_DOLLAR_AMT,"decimal(22,2)",FLOAT,,,,
TOT_PTB_DOLLAR_AMT,"decimal(22,2)",FLOAT,,,,
HOSPC_AMT,"decimal(22,2)",FLOAT,,,,
RRB_AMT,"decimal(22,2)",FLOAT,,,,
UCM_SFT_DLT_RQST_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_SFT_DLT_RQST_APRVD_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
CMS_WATCH_LST_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
CMS_WATCH_LST_DUE_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
CMS_WATCH_LST_DESC,varchar(2048) character set latin not casespecific,VARCHAR(2048) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UPIC_WATCH_LST_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UPIC_WATCH_LST_DUE_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
UPIC_WATCH_LST_DESC,varchar(2048) character set latin not casespecific,VARCHAR(2048) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
FPS_ASRPT_CASE_ID,"decimal(20,0)",FLOAT,,,,
UCM_FPS_ASRPT_ID,varchar(32) character set latin not casespecific,VARCHAR(32) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_FRAUD_CASE_RPTG_FACT_ID,"decimal(20,0) not null",FLOAT NOT NULL,,,,
UCM_CASE_STUS_DT_SMRY_FACT_ID,"decimal(20,0) not null",FLOAT NOT NULL,,,,
UCM_FRAUD_CASE_EXTNSN_FACT_ID,"decimal(20,0)",FLOAT,,,,
ADMIN_ACTN_REC_ID,varchar(512) character set latin not casespecific,VARCHAR(512) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_LD_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
UCM_UPDT_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
SRC_SYS_NAME,varchar(64) character set latin not casespecific,VARCHAR(64) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
SRC_SYS_UPDT_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
SRC_SYS_UPDT_BY,varchar(64) character set latin not casespecific,VARCHAR(64) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_PROC_NAME,varchar(64) character set latin not casespecific,VARCHAR(64) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
SRC_SYS_UPDT_NAME,varchar(128) character set latin not casespecific,VARCHAR(128) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_UPDT_NAME,varchar(128) character set latin not casespecific,VARCHAR(128) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_DT,date format 'yyyy-mm-dd'),CHAR(10),,,,
OPI_LOAD_TS,timestamp(6),TIMESTAMP(6),,,,
